Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/pokemons/battle/1304/2,1,0,1800.5603000000292,1800.5603000000292,1800.5603000000292,1800.5603000000292,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1305/2,1,0,1770.8263999999758,1770.8263999999758,1770.8263999999758,1770.8263999999758,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1306/2,1,0,1847.4320999999918,1847.4320999999918,1847.4320999999918,1847.4320999999918,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1307/2,1,0,1838.3544000000143,1838.3544000000143,1838.3544000000143,1838.3544000000143,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1308/2,1,0,1745.0842999999736,1745.0842999999736,1745.0842999999736,1745.0842999999736,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1309/2,1,0,1864.7019999999657,1864.7019999999657,1864.7019999999657,1864.7019999999657,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1310/2,1,0,1724.1756000000237,1724.1756000000237,1724.1756000000237,1724.1756000000237,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1311/2,1,0,1894.088399999987,1894.088399999987,1894.088399999987,1894.088399999987,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1312/2,1,0,1606.3044999999647,1606.3044999999647,1606.3044999999647,1606.3044999999647,4.0,0.0017218351296630868,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/pokemons/battle/1313/2,1,0,1831.012199999975,1831.012199999975,1831.012199999975,1831.012199999975,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1314/2,1,0,1862.7947999999606,1862.7947999999606,1862.7947999999606,1862.7947999999606,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1315/2,1,0,1776.1808999999857,1776.1808999999857,1776.1808999999857,1776.1808999999857,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1316/2,1,0,1809.9179000000163,1809.9179000000163,1809.9179000000163,1809.9179000000163,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1317/2,1,0,1950.9980999999925,1950.9980999999925,1950.9980999999925,1950.9980999999925,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1318/2,1,0,1833.3946999999853,1833.3946999999853,1833.3946999999853,1833.3946999999853,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1319/2,1,0,1709.970500000054,1709.970500000054,1709.970500000054,1709.970500000054,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1320/2,1,0,1736.1507999999617,1736.1507999999617,1736.1507999999617,1736.1507999999617,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1321/2,1,0,1678.5289000000034,1678.5289000000034,1678.5289000000034,1678.5289000000034,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1322/2,1,0,1740.9253999999805,1740.9253999999805,1740.9253999999805,1740.9253999999805,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1323/2,1,0,1797.8648000000135,1797.8648000000135,1797.8648000000135,1797.8648000000135,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1324/2,1,0,1708.9904999999703,1708.9904999999703,1708.9904999999703,1708.9904999999703,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1325/2,1,0,1702.0128999999997,1702.0128999999997,1702.0128999999997,1702.0128999999997,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1326/2,1,0,1872.6791999999932,1872.6791999999932,1872.6791999999932,1872.6791999999932,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1327/2,1,0,1806.729100000041,1806.729100000041,1806.729100000041,1806.729100000041,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1328/2,1,0,1784.2683999999736,1784.2683999999736,1784.2683999999736,1784.2683999999736,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1329/2,1,0,1845.8666000000221,1845.8666000000221,1845.8666000000221,1845.8666000000221,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1330/2,1,0,2056.9151999999917,2056.9151999999917,2056.9151999999917,2056.9151999999917,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1331/2,1,0,1815.886599999999,1815.886599999999,1815.886599999999,1815.886599999999,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1332/2,1,0,1827.950900000019,1827.950900000019,1827.950900000019,1827.950900000019,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1333/2,1,0,1875.160199999982,1875.160199999982,1875.160199999982,1875.160199999982,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1334/2,1,0,1813.1649000000039,1813.1649000000039,1813.1649000000039,1813.1649000000039,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1335/2,1,0,1749.6006999999736,1749.6006999999736,1749.6006999999736,1749.6006999999736,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1336/2,1,0,1822.1286000000418,1822.1286000000418,1822.1286000000418,1822.1286000000418,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1337/2,1,0,1815.3439000000162,1815.3439000000162,1815.3439000000162,1815.3439000000162,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1338/2,1,0,2099.792799999989,2099.792799999989,2099.792799999989,2099.792799999989,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1339/2,1,0,1785.2497000000085,1785.2497000000085,1785.2497000000085,1785.2497000000085,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1340/2,1,0,1715.3690999999753,1715.3690999999753,1715.3690999999753,1715.3690999999753,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1341/2,1,0,1724.3607000000338,1724.3607000000338,1724.3607000000338,1724.3607000000338,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1342/2,1,0,1795.8244999999806,1795.8244999999806,1795.8244999999806,1795.8244999999806,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1343/2,1,0,1799.5980000000031,1799.5980000000031,1799.5980000000031,1799.5980000000031,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1344/2,1,0,1887.5472999999943,1887.5472999999943,1887.5472999999943,1887.5472999999943,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1345/2,1,0,1872.8084000000536,1872.8084000000536,1872.8084000000536,1872.8084000000536,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1346/2,1,0,1686.0609999999951,1686.0609999999951,1686.0609999999951,1686.0609999999951,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1347/2,1,0,1785.0472000000082,1785.0472000000082,1785.0472000000082,1785.0472000000082,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1348/2,1,0,1768.8541999999643,1768.8541999999643,1768.8541999999643,1768.8541999999643,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1349/2,1,0,1793.6255999999844,1793.6255999999844,1793.6255999999844,1793.6255999999844,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1350/2,1,0,1638.034800000014,1638.034800000014,1638.034800000014,1638.034800000014,4.0,0.0017218351296630868,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/pokemons/battle/1351/2,1,0,1917.732199999989,1917.732199999989,1917.732199999989,1917.732199999989,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1352/2,1,0,1792.181400000004,1792.181400000004,1792.181400000004,1792.181400000004,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1353/2,1,0,2143.815599999982,2143.815599999982,2143.815599999982,2143.815599999982,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1354/2,1,0,2013.1327000000283,2013.1327000000283,2013.1327000000283,2013.1327000000283,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1355/2,1,0,2041.0176999999976,2041.0176999999976,2041.0176999999976,2041.0176999999976,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1356/2,1,0,2058.0239000000233,2058.0239000000233,2058.0239000000233,2058.0239000000233,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1357/2,1,0,1842.3465999999848,1842.3465999999848,1842.3465999999848,1842.3465999999848,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1358/2,1,0,1808.5042999999814,1808.5042999999814,1808.5042999999814,1808.5042999999814,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1359/2,1,0,1793.6684000000014,1793.6684000000014,1793.6684000000014,1793.6684000000014,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1360/2,1,0,1781.17560000004,1781.17560000004,1781.17560000004,1781.17560000004,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1361/2,1,0,1807.709299999999,1807.709299999999,1807.709299999999,1807.709299999999,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1362/2,1,0,1863.9485999999579,1863.9485999999579,1863.9485999999579,1863.9485999999579,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1363/2,1,0,1935.5853000000138,1935.5853000000138,1935.5853000000138,1935.5853000000138,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1364/2,1,0,1806.5837999999985,1806.5837999999985,1806.5837999999985,1806.5837999999985,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1365/2,1,0,2091.6945999999825,2091.6945999999825,2091.6945999999825,2091.6945999999825,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1366/2,1,0,1897.1270000000118,1897.1270000000118,1897.1270000000118,1897.1270000000118,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1367/2,1,0,1847.8120999999987,1847.8120999999987,1847.8120999999987,1847.8120999999987,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1368/2,1,0,1808.2067999999936,1808.2067999999936,1808.2067999999936,1808.2067999999936,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1369/2,1,0,1719.0233000000035,1719.0233000000035,1719.0233000000035,1719.0233000000035,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1370/2,1,0,1843.0281000000264,1843.0281000000264,1843.0281000000264,1843.0281000000264,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1371/2,1,0,1787.1255999999676,1787.1255999999676,1787.1255999999676,1787.1255999999676,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1372/2,1,0,1772.841699999958,1772.841699999958,1772.841699999958,1772.841699999958,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1373/2,1,0,1879.4599999999946,1879.4599999999946,1879.4599999999946,1879.4599999999946,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1374/2,1,0,1990.7827999999768,1990.7827999999768,1990.7827999999768,1990.7827999999768,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1375/2,1,0,1831.530100000009,1831.530100000009,1831.530100000009,1831.530100000009,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1376/2,1,0,1887.555300000031,1887.555300000031,1887.555300000031,1887.555300000031,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1377/2,1,0,1841.7636000000357,1841.7636000000357,1841.7636000000357,1841.7636000000357,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1378/2,1,0,1833.0096000000253,1833.0096000000253,1833.0096000000253,1833.0096000000253,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1379/2,1,0,1944.0201999999545,1944.0201999999545,1944.0201999999545,1944.0201999999545,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1380/2,1,0,1942.8010000000313,1942.8010000000313,1942.8010000000313,1942.8010000000313,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1381/2,1,0,1757.6471000000424,1757.6471000000424,1757.6471000000424,1757.6471000000424,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1382/2,1,0,1748.4917999999539,1748.4917999999539,1748.4917999999539,1748.4917999999539,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1383/2,1,0,1809.378900000013,1809.378900000013,1809.378900000013,1809.378900000013,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1384/2,1,0,1685.01729999997,1685.01729999997,1685.01729999997,1685.01729999997,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1385/2,1,0,1797.5443999999925,1797.5443999999925,1797.5443999999925,1797.5443999999925,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1386/2,1,0,1720.741099999998,1720.741099999998,1720.741099999998,1720.741099999998,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1387/2,1,0,1950.3869000000122,1950.3869000000122,1950.3869000000122,1950.3869000000122,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1388/2,1,0,1842.888099999982,1842.888099999982,1842.888099999982,1842.888099999982,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1389/2,1,0,1936.4686999999776,1936.4686999999776,1936.4686999999776,1936.4686999999776,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1390/2,1,0,1657.8852000000097,1657.8852000000097,1657.8852000000097,1657.8852000000097,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1391/2,1,0,1921.760499999948,1921.760499999948,1921.760499999948,1921.760499999948,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1392/2,1,0,1749.4970000000194,1749.4970000000194,1749.4970000000194,1749.4970000000194,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1393/2,1,0,1939.3001000000254,1939.3001000000254,1939.3001000000254,1939.3001000000254,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1394/2,1,0,1876.4773999999989,1876.4773999999989,1876.4773999999989,1876.4773999999989,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1395/2,1,0,1804.3312000000356,1804.3312000000356,1804.3312000000356,1804.3312000000356,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1396/2,1,0,1733.0724999999916,1733.0724999999916,1733.0724999999916,1733.0724999999916,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1397/2,1,0,1714.8419000000104,1714.8419000000104,1714.8419000000104,1714.8419000000104,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1398/2,1,0,1835.6332999999836,1835.6332999999836,1835.6332999999836,1835.6332999999836,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1399/2,1,0,1790.2284999999551,1790.2284999999551,1790.2284999999551,1790.2284999999551,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1400/2,1,0,1844.4055999999591,1844.4055999999591,1844.4055999999591,1844.4055999999591,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1401/2,1,0,1692.9196000000388,1692.9196000000388,1692.9196000000388,1692.9196000000388,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1402/2,1,0,1851.649400000042,1851.649400000042,1851.649400000042,1851.649400000042,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1403/2,1,0,2085.9558999999877,2085.9558999999877,2085.9558999999877,2085.9558999999877,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1404/2,1,0,1839.018899999985,1839.018899999985,1839.018899999985,1839.018899999985,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1405/2,1,0,1712.4134000000026,1712.4134000000026,1712.4134000000026,1712.4134000000026,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1406/2,1,0,1770.8190999999829,1770.8190999999829,1770.8190999999829,1770.8190999999829,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1407/2,1,0,1746.1275,1746.1275,1746.1275,1746.1275,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1408/2,1,0,1782.1998999999664,1782.1998999999664,1782.1998999999664,1782.1998999999664,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1409/2,1,0,1757.8042000000096,1757.8042000000096,1757.8042000000096,1757.8042000000096,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1410/2,1,0,1910.3423999999904,1910.3423999999904,1910.3423999999904,1910.3423999999904,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1411/2,1,0,1977.282300000013,1977.282300000013,1977.282300000013,1977.282300000013,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1412/2,1,0,1831.9805999999517,1831.9805999999517,1831.9805999999517,1831.9805999999517,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1413/2,1,0,1843.7004000001025,1843.7004000001025,1843.7004000001025,1843.7004000001025,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1414/2,1,0,1947.7366999999504,1947.7366999999504,1947.7366999999504,1947.7366999999504,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1415/2,1,0,1820.8909999999605,1820.8909999999605,1820.8909999999605,1820.8909999999605,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1416/2,1,0,1703.1255999999075,1703.1255999999075,1703.1255999999075,1703.1255999999075,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1417/2,1,0,1791.6715000000067,1791.6715000000067,1791.6715000000067,1791.6715000000067,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1418/2,1,0,2122.5451999999905,2122.5451999999905,2122.5451999999905,2122.5451999999905,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/pokemons/battle/1419/2,1,0,2180.2850000000262,2180.2850000000262,2180.2850000000262,2180.2850000000262,4.0,0.0017218351296630868,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/pokemons/battle/1420/2,1,0,1859.4117999999753,1859.4117999999753,1859.4117999999753,1859.4117999999753,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1421/2,1,0,1854.5646000000033,1854.5646000000033,1854.5646000000033,1854.5646000000033,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1422/2,1,0,1773.5435000000734,1773.5435000000734,1773.5435000000734,1773.5435000000734,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1423/2,1,0,1971.9829000000573,1971.9829000000573,1971.9829000000573,1971.9829000000573,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1424/2,1,0,1853.5845000000108,1853.5845000000108,1853.5845000000108,1853.5845000000108,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1425/2,1,0,2022.5004000000126,2022.5004000000126,2022.5004000000126,2022.5004000000126,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1426/2,1,0,1972.0521000000417,1972.0521000000417,1972.0521000000417,1972.0521000000417,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1427/2,1,0,1905.0971000000345,1905.0971000000345,1905.0971000000345,1905.0971000000345,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1428/2,1,0,1936.298899999997,1936.298899999997,1936.298899999997,1936.298899999997,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1429/2,1,0,1860.3186000000278,1860.3186000000278,1860.3186000000278,1860.3186000000278,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1430/2,1,0,1907.0748000000322,1907.0748000000322,1907.0748000000322,1907.0748000000322,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1431/2,1,0,1796.5194999999312,1796.5194999999312,1796.5194999999312,1796.5194999999312,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1432/2,1,0,2095.098300000018,2095.098300000018,2095.098300000018,2095.098300000018,4.0,0.0017218351296630868,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
